,userid,itemid
3765,845,255
3766,845,261
3767,845,257
3768,845,277
3769,845,256
3770,845,276
3771,845,259
3772,845,274
3773,845,258
3774,845,642
3775,845,132
3776,845,595
3777,845,329
3778,845,361
3779,845,495
3780,845,328
3781,847,426
3782,847,255
3783,847,136
3784,847,278
3785,847,133
3786,847,259
3787,847,257
3788,847,258
3789,847,519
3790,847,256
3791,847,274
3792,847,642
3793,847,595
3794,847,277
3795,847,132
3796,847,329
3797,847,261
3798,847,513
3799,847,495
3800,847,276
3801,859,133
3802,859,261
3803,859,135
3804,859,132
3805,859,278
3806,859,255
3807,859,277
3808,859,257
3809,859,256
3810,859,275
3811,859,258
3812,859,259
3813,859,136
3814,859,426
3815,859,274
3816,859,595
3817,859,125
3818,859,464
3819,859,594
3820,859,9
3821,873,257
3822,873,276
3823,873,258
3824,873,274
3825,873,255
3826,873,426
3827,873,595
3828,873,259
3829,873,275
3830,873,277
3831,873,278
3832,873,642
3833,873,132
3834,873,135
3835,873,373
3836,873,582
3837,873,329
3838,873,519
3839,873,301
3840,873,136
3841,874,133
3842,874,135
3843,874,277
3844,874,136
3845,874,258
3846,874,276
3847,874,329
3848,874,257
3849,874,256
3850,874,132
3851,874,261
3852,874,278
3853,874,595
3854,874,456
3855,874,255
3856,874,275
3857,874,16
3858,874,233
3859,874,303
3860,874,426
3861,875,133
3862,875,426
3863,875,257
3864,875,276
3865,875,261
3866,875,277
3867,875,275
3868,875,258
3869,875,136
3870,875,132
3871,875,256
3872,875,595
3873,875,278
3874,875,255
3875,875,135
3876,875,328
3877,875,329
3878,875,274
3879,875,361
3880,875,471
3881,894,133
3882,894,255
3883,894,259
3884,894,274
3885,894,275
3886,894,257
3887,894,132
3888,894,67
3889,894,278
3890,894,261
3891,894,426
3892,894,127
3893,894,582
3894,894,595
3895,894,258
3896,894,636
3897,894,612
3898,894,82
3899,894,576
3900,894,135
3901,895,133
3902,895,255
3903,895,276
3904,895,274
3905,895,259
3906,895,261
3907,895,278
3908,895,132
3909,895,258
3910,895,257
3911,895,426
3912,895,135
3913,895,275
3914,895,136
3915,895,277
3916,895,595
3917,895,256
3918,895,76
3919,895,263
3920,895,582
3921,897,135
3922,897,133
3923,897,276
3924,897,274
3925,897,595
3926,897,255
3927,897,256
3928,897,275
3929,897,278
3930,897,261
3931,897,258
3932,897,257
3933,897,132
3934,897,301
3935,897,82
3936,897,277
3937,897,16
3938,897,259
3939,897,426
3940,897,429
3941,934,133
3942,934,255
3943,934,136
3944,934,261
3945,934,276
3946,934,426
3947,934,278
3948,934,256
3949,934,277
3950,934,132
3951,934,274
3952,934,258
3953,934,135
3954,934,259
3955,934,76
3956,934,635
3957,934,275
3958,934,92
3959,934,360
3960,934,233
3961,937,133
3962,937,257
3963,937,275
3964,937,261
3965,937,255
3966,937,278
3967,937,135
3968,937,258
3969,937,274
3970,937,256
3971,937,276
3972,937,277
3973,937,595
3974,937,132
3975,937,426
3976,937,259
3977,937,263
3978,937,16
3979,937,136
3980,937,594
3981,957,278
3982,957,133
3983,957,426
3984,957,256
3985,957,261
3986,957,255
3987,957,135
3988,957,274
3989,957,276
3990,957,136
3991,957,277
3992,957,259
3993,957,258
3994,957,595
3995,957,132
3996,957,257
3997,957,527
3998,957,635
3999,957,590
4000,957,585
4001,975,133
4002,975,135
4003,975,255
4004,975,595
4005,975,132
4006,975,258
4007,975,274
4008,975,261
4009,975,276
4010,975,275
4011,975,257
4012,975,278
4013,975,256
4014,975,136
4015,975,426
4016,975,329
4017,975,527
4018,975,87
4019,975,519
4020,975,456
4021,985,133
4022,985,255
4023,985,275
4024,985,135
4025,985,276
4026,985,426
4027,985,595
4028,985,256
4029,985,132
4030,985,274
4031,985,136
4032,985,218
4033,985,636
4034,985,259
4035,985,258
4036,985,143
4037,985,257
4038,985,261
4039,985,321
4040,985,134
4041,1038,133
4042,1038,255
4043,1038,259
4044,1038,426
4045,1038,132
4046,1038,261
4047,1038,274
4048,1038,278
4049,1038,275
4050,1038,135
4051,1038,636
4052,1038,136
4053,1038,605
4054,1038,256
4055,1038,595
4056,1038,87
4057,1038,67
4058,1038,127
4059,1038,576
4060,1038,258
4061,1047,259
4062,1047,278
4063,1047,277
4064,1047,274
4065,1047,261
4066,1047,426
4067,1047,132
4068,1047,255
4069,1047,495
4070,1047,258
4071,1047,136
4072,1047,257
4073,1047,639
4074,1047,135
4075,1047,155
4076,1047,372
4077,1047,256
4078,1047,158
4079,1047,276
4080,1047,503
4081,1053,255
4082,1053,276
4083,1053,274
4084,1053,426
4085,1053,278
4086,1053,259
4087,1053,258
4088,1053,582
4089,1053,257
4090,1053,595
4091,1053,519
4092,1053,642
4093,1053,136
4094,1053,164
4095,1053,449
4096,1053,263
4097,1053,635
4098,1053,404
4099,1053,373
4100,1053,329
4101,1057,133
4102,1057,255
4103,1057,259
4104,1057,276
4105,1057,426
4106,1057,275
4107,1057,274
4108,1057,278
4109,1057,256
4110,1057,277
4111,1057,257
4112,1057,135
4113,1057,136
4114,1057,261
4115,1057,258
4116,1057,595
4117,1057,211
4118,1057,132
4119,1057,642
4120,1057,582
4121,1084,133
4122,1084,255
4123,1084,135
4124,1084,136
4125,1084,132
4126,1084,258
4127,1084,276
4128,1084,261
4129,1084,595
4130,1084,278
4131,1084,277
4132,1084,256
4133,1084,274
4134,1084,426
4135,1084,456
4136,1084,329
4137,1084,275
4138,1084,527
4139,1084,257
4140,1084,360
4141,1089,133
4142,1089,132
4143,1089,275
4144,1089,277
4145,1089,135
4146,1089,258
4147,1089,257
4148,1089,595
4149,1089,259
4150,1089,158
4151,1089,503
4152,1089,329
4153,1089,136
4154,1089,324
4155,1089,255
4156,1089,426
4157,1089,274
4158,1089,167
4159,1089,261
4160,1089,495
4161,1094,133
4162,1094,259
4163,1094,277
4164,1094,135
4165,1094,275
4166,1094,276
4167,1094,274
4168,1094,278
4169,1094,256
4170,1094,255
4171,1094,257
4172,1094,426
4173,1094,258
4174,1094,136
4175,1094,132
4176,1094,595
4177,1094,261
4178,1094,301
4179,1094,88
4180,1094,642
4181,1097,133
4182,1097,255
4183,1097,276
4184,1097,258
4185,1097,132
4186,1097,595
4187,1097,257
4188,1097,274
4189,1097,135
4190,1097,136
4191,1097,259
4192,1097,426
4193,1097,275
4194,1097,329
4195,1097,449
4196,1097,519
4197,1097,277
4198,1097,582
4199,1097,167
4200,1097,212
4201,2637,426
4202,2637,276
4203,2637,133
4204,2637,255
4205,2637,136
4206,2637,259
4207,2637,274
4208,2637,277
4209,2637,642
4210,2637,256
4211,2637,278
4212,2637,595
4213,2637,173
4214,2637,30
4215,2637,275
4216,2637,398
4217,2637,258
4218,2637,512
4219,2637,206
4220,2637,321
4221,2639,133
4222,2639,255
4223,2639,276
4224,2639,275
4225,2639,135
4226,2639,274
4227,2639,257
4228,2639,277
4229,2639,211
4230,2639,256
4231,2639,259
4232,2639,136
4233,2639,88
4234,2639,301
4235,2639,296
4236,2639,278
4237,2639,212
4238,2639,557
4239,2639,258
4240,2639,373
4241,2648,133
4242,2648,255
4243,2648,275
4244,2648,276
4245,2648,211
4246,2648,296
4247,2648,259
4248,2648,88
4249,2648,274
4250,2648,212
4251,2648,321
4252,2648,301
4253,2648,257
4254,2648,373
4255,2648,453
4256,2648,57
4257,2648,623
4258,2648,135
4259,2648,557
4260,2648,307
4261,2654,426
4262,2654,259
4263,2654,278
4264,2654,261
4265,2654,255
4266,2654,256
4267,2654,274
4268,2654,277
4269,2654,132
4270,2654,135
4271,2654,257
4272,2654,136
4273,2654,258
4274,2654,595
4275,2654,133
4276,2654,275
4277,2654,495
4278,2654,276
4279,2654,372
4280,2654,642
4281,2675,426
4282,2675,133
4283,2675,277
4284,2675,256
4285,2675,136
4286,2675,261
4287,2675,278
4288,2675,132
4289,2675,276
4290,2675,328
4291,2675,595
4292,2675,257
4293,2675,329
4294,2675,275
4295,2675,361
4296,2675,258
4297,2675,324
4298,2675,471
4299,2675,255
4300,2675,125
4301,2684,133
4302,2684,259
4303,2684,255
4304,2684,274
4305,2684,278
4306,2684,132
4307,2684,276
4308,2684,426
4309,2684,261
4310,2684,135
4311,2684,136
4312,2684,277
4313,2684,275
4314,2684,258
4315,2684,76
4316,2684,267
4317,2684,595
4318,2684,173
4319,2684,256
4320,2684,127
4321,2685,133
4322,2685,275
4323,2685,255
4324,2685,276
4325,2685,261
4326,2685,132
4327,2685,277
4328,2685,76
4329,2685,257
4330,2685,191
4331,2685,482
4332,2685,136
4333,2685,82
4334,2685,192
4335,2685,321
4336,2685,328
4337,2685,259
4338,2685,143
4339,2685,145
4340,2685,577
4341,2693,133
4342,2693,255
4343,2693,259
4344,2693,132
4345,2693,274
4346,2693,426
4347,2693,278
4348,2693,257
4349,2693,258
4350,2693,261
4351,2693,136
4352,2693,582
4353,2693,275
4354,2693,67
4355,2693,595
4356,2693,449
4357,2693,519
4358,2693,135
4359,2693,263
4360,2693,155
4361,2697,133
4362,2697,426
4363,2697,255
4364,2697,276
4365,2697,261
4366,2697,259
4367,2697,278
4368,2697,274
4369,2697,132
4370,2697,136
4371,2697,277
4372,2697,275
4373,2697,258
4374,2697,257
4375,2697,256
4376,2697,595
4377,2697,135
4378,2697,328
4379,2697,76
4380,2697,263
4381,3104,133
4382,3104,259
4383,3104,278
4384,3104,257
4385,3104,277
4386,3104,261
4387,3104,274
4388,3104,255
4389,3104,275
4390,3104,258
4391,3104,582
4392,3104,136
4393,3104,135
4394,3104,132
4395,3104,155
4396,3104,276
4397,3104,256
4398,3104,48
4399,3104,639
4400,3104,16
4401,3105,133
4402,3105,276
4403,3105,274
4404,3105,275
4405,3105,135
4406,3105,259
4407,3105,255
4408,3105,595
4409,3105,132
4410,3105,258
4411,3105,277
4412,3105,278
4413,3105,82
4414,3105,301
4415,3105,136
4416,3105,257
4417,3105,426
4418,3105,233
4419,3105,76
4420,3105,308
4421,3108,133
4422,3108,426
4423,3108,259
4424,3108,255
4425,3108,275
4426,3108,257
4427,3108,277
4428,3108,132
4429,3108,274
4430,3108,261
4431,3108,278
4432,3108,328
4433,3108,276
4434,3108,136
4435,3108,642
4436,3108,256
4437,3108,258
4438,3108,420
4439,3108,582
4440,3108,595
4441,3265,255
4442,3265,257
4443,3265,133
4444,3265,259
4445,3265,258
4446,3265,274
4447,3265,275
4448,3265,582
4449,3265,132
4450,3265,373
4451,3265,595
4452,3265,519
4453,3265,449
4454,3265,135
4455,3265,263
4456,3265,67
4457,3265,48
4458,3265,557
4459,3265,623
4460,3265,278
4461,3267,133
4462,3267,276
4463,3267,277
4464,3267,275
4465,3267,256
4466,3267,233
4467,3267,136
4468,3267,257
4469,3267,274
4470,3267,278
4471,3267,135
4472,3267,426
4473,3267,258
4474,3267,261
4475,3267,78
4476,3267,16
4477,3267,595
4478,3267,255
4479,3267,92
4480,3267,329
4481,3415,133
4482,3415,255
4483,3415,275
4484,3415,259
4485,3415,274
4486,3415,257
4487,3415,132
4488,3415,277
4489,3415,135
4490,3415,278
4491,3415,321
4492,3415,211
4493,3415,99
4494,3415,136
4495,3415,636
4496,3415,261
4497,3415,623
4498,3415,576
4499,3415,160
4500,3415,145
4501,3441,133
4502,3441,276
4503,3441,261
4504,3441,135
4505,3441,278
4506,3441,256
4507,3441,277
4508,3441,274
4509,3441,258
4510,3441,132
4511,3441,595
4512,3441,233
4513,3441,275
4514,3441,136
4515,3441,426
4516,3441,76
4517,3441,257
4518,3441,462
4519,3441,626
4520,3441,92
4521,3510,426
4522,3510,276
4523,3510,30
4524,3510,256
4525,3510,136
4526,3510,595
4527,3510,642
4528,3510,328
4529,3510,266
4530,3510,339
4531,3510,278
4532,3510,233
4533,3510,551
4534,3510,110
4535,3510,238
4536,3510,388
4537,3510,274
4538,3510,173
4539,3510,206
4540,3510,375
4541,3526,133
4542,3526,261
4543,3526,259
4544,3526,426
4545,3526,132
4546,3526,278
4547,3526,255
4548,3526,277
4549,3526,136
4550,3526,256
4551,3526,274
4552,3526,135
4553,3526,258
4554,3526,495
4555,3526,275
4556,3526,257
4557,3526,9
4558,3526,585
4559,3526,125
4560,3526,361
4561,3541,255
4562,3541,595
4563,3541,132
4564,3541,135
4565,3541,274
4566,3541,426
4567,3541,276
4568,3541,258
4569,3541,259
4570,3541,133
4571,3541,278
4572,3541,519
4573,3541,527
4574,3541,136
4575,3541,261
4576,3541,270
4577,3541,375
4578,3541,87
4579,3541,167
4580,3541,542
4581,3795,276
4582,3795,255
4583,3795,274
4584,3795,135
4585,3795,133
4586,3795,278
4587,3795,426
4588,3795,257
4589,3795,595
4590,3795,258
4591,3795,277
4592,3795,256
4593,3795,136
4594,3795,259
4595,3795,275
4596,3795,301
4597,3795,642
4598,3795,329
4599,3795,519
4600,3795,16
4601,3798,276
4602,3798,259
4603,3798,274
4604,3798,595
4605,3798,258
4606,3798,132
4607,3798,135
4608,3798,426
4609,3798,257
4610,3798,255
4611,3798,278
4612,3798,277
4613,3798,301
4614,3798,275
4615,3798,519
4616,3798,136
4617,3798,329
4618,3798,270
4619,3798,261
4620,3798,639
4621,3810,133
4622,3810,426
4623,3810,277
4624,3810,257
4625,3810,136
4626,3810,275
4627,3810,255
4628,3810,261
4629,3810,259
4630,3810,278
4631,3810,132
4632,3810,361
4633,3810,256
4634,3810,328
4635,3810,258
4636,3810,125
4637,3810,276
4638,3810,449
4639,3810,9
4640,3810,582
4641,3879,277
4642,3879,256
4643,3879,136
4644,3879,426
4645,3879,135
4646,3879,278
4647,3879,255
4648,3879,257
4649,3879,259
4650,3879,464
4651,3879,503
4652,3879,329
4653,3879,261
4654,3879,275
4655,3879,132
4656,3879,258
4657,3879,495
4658,3879,324
4659,3879,133
4660,3879,125
4661,4105,135
4662,4105,595
4663,4105,132
4664,4105,258
4665,4105,274
4666,4105,276
4667,4105,257
4668,4105,275
4669,4105,255
4670,4105,301
4671,4105,259
4672,4105,519
4673,4105,329
4674,4105,133
4675,4105,270
4676,4105,277
4677,4105,527
4678,4105,261
4679,4105,167
4680,4105,278
4681,4108,133
4682,4108,275
4683,4108,132
4684,4108,426
4685,4108,255
4686,4108,277
4687,4108,261
4688,4108,135
4689,4108,256
4690,4108,595
4691,4108,257
4692,4108,136
4693,4108,259
4694,4108,258
4695,4108,276
4696,4108,328
4697,4108,274
4698,4108,321
4699,4108,594
4700,4108,636
4701,4148,135
4702,4148,255
4703,4148,261
4704,4148,278
4705,4148,256
4706,4148,595
4707,4148,274
4708,4148,133
4709,4148,258
4710,4148,132
4711,4148,276
4712,4148,257
4713,4148,263
4714,4148,87
4715,4148,426
4716,4148,429
4717,4148,196
4718,4148,527
4719,4148,228
4720,4148,16
4721,4158,255
4722,4158,133
4723,4158,259
4724,4158,426
4725,4158,274
4726,4158,132
4727,4158,595
4728,4158,258
4729,4158,278
4730,4158,519
4731,4158,276
4732,4158,261
4733,4158,135
4734,4158,257
4735,4158,136
4736,4158,67
4737,4158,582
4738,4158,449
4739,4158,263
4740,4158,39
4741,4174,259
4742,4174,133
4743,4174,276
4744,4174,274
4745,4174,426
4746,4174,278
4747,4174,255
4748,4174,277
4749,4174,275
4750,4174,136
4751,4174,173
4752,4174,261
4753,4174,582
4754,4174,257
4755,4174,639
4756,4174,132
4757,4174,256
4758,4174,258
4759,4174,308
4760,4174,155
4761,4267,133
4762,4267,255
4763,4267,426
4764,4267,135
4765,4267,132
4766,4267,595
4767,4267,136
4768,4267,258
4769,4267,278
4770,4267,274
4771,4267,261
4772,4267,519
4773,4267,259
4774,4267,527
4775,4267,256
4776,4267,276
4777,4267,329
4778,4267,257
4779,4267,218
4780,4267,87
4781,4269,426
4782,4269,132
4783,4269,277
4784,4269,595
4785,4269,258
4786,4269,257
4787,4269,329
4788,4269,136
4789,4269,135
4790,4269,276
4791,4269,278
4792,4269,259
4793,4269,274
4794,4269,503
4795,4269,261
4796,4269,495
4797,4269,158
4798,4269,519
4799,4269,324
4800,4269,255
4801,4341,278
4802,4341,261
4803,4341,256
4804,4341,255
4805,4341,135
4806,4341,274
4807,4341,276
4808,4341,258
4809,4341,136
4810,4341,16
4811,4341,360
4812,4341,263
4813,4341,133
4814,4341,426
4815,4341,257
4816,4341,120
4817,4341,635
4818,4341,595
4819,4341,89
4820,4341,92
4821,4798,426
4822,4798,255
4823,4798,595
4824,4798,132
4825,4798,276
4826,4798,133
4827,4798,136
4828,4798,259
4829,4798,258
4830,4798,274
4831,4798,278
4832,4798,257
4833,4798,277
4834,4798,261
4835,4798,519
4836,4798,642
4837,4798,270
4838,4798,328
4839,4798,329
4840,4798,495
4841,4810,133
4842,4810,276
4843,4810,426
4844,4810,136
4845,4810,261
4846,4810,278
4847,4810,132
4848,4810,258
4849,4810,274
4850,4810,76
4851,4810,375
4852,4810,277
4853,4810,255
4854,4810,595
4855,4810,30
4856,4810,635
4857,4810,361
4858,4810,92
4859,4810,233
4860,4810,482
4861,4879,133
4862,4879,255
4863,4879,132
4864,4879,426
4865,4879,136
4866,4879,261
4867,4879,275
4868,4879,258
4869,4879,276
4870,4879,259
4871,4879,76
4872,4879,595
4873,4879,274
4874,4879,257
4875,4879,277
4876,4879,328
4877,4879,482
4878,4879,449
4879,4879,375
4880,4879,278
4881,4926,426
4882,4926,255
4883,4926,259
4884,4926,136
4885,4926,132
4886,4926,519
4887,4926,274
4888,4926,595
4889,4926,258
4890,4926,278
4891,4926,642
4892,4926,277
4893,4926,495
4894,4926,257
4895,4926,512
4896,4926,276
4897,4926,329
4898,4926,158
4899,4926,449
4900,4926,513
4901,5104,135
4902,5104,274
4903,5104,276
4904,5104,278
4905,5104,259
4906,5104,261
4907,5104,255
4908,5104,595
4909,5104,133
4910,5104,258
4911,5104,256
4912,5104,275
4913,5104,82
4914,5104,132
4915,5104,257
4916,5104,301
4917,5104,277
4918,5104,127
4919,5104,16
4920,5104,426
4921,5109,133
4922,5109,255
4923,5109,275
4924,5109,426
4925,5109,135
4926,5109,595
4927,5109,132
4928,5109,257
4929,5109,259
4930,5109,274
4931,5109,258
4932,5109,256
4933,5109,277
4934,5109,278
4935,5109,519
4936,5109,261
4937,5109,276
4938,5109,136
4939,5109,218
4940,5109,301
4941,5268,275
4942,5268,133
4943,5268,135
4944,5268,274
4945,5268,276
4946,5268,259
4947,5268,255
4948,5268,257
4949,5268,595
4950,5268,256
4951,5268,277
4952,5268,278
4953,5268,301
4954,5268,258
4955,5268,132
4956,5268,426
4957,5268,261
4958,5268,82
4959,5268,211
4960,5268,127
4961,5341,426
4962,5341,261
4963,5341,133
4964,5341,256
4965,5341,255
4966,5341,278
4967,5341,136
4968,5341,328
4969,5341,595
4970,5341,276
4971,5341,257
4972,5341,277
4973,5341,132
4974,5341,274
4975,5341,258
4976,5341,24
4977,5341,642
4978,5341,594
4979,5341,471
4980,5341,382
4981,5413,426
4982,5413,255
4983,5413,133
4984,5413,276
4985,5413,259
4986,5413,274
4987,5413,256
4988,5413,278
4989,5413,275
4990,5413,257
4991,5413,595
4992,5413,642
4993,5413,135
4994,5413,136
4995,5413,277
4996,5413,519
4997,5413,258
4998,5413,301
4999,5413,211
5000,5413,261
5001,5418,595
5002,5418,132
5003,5418,135
5004,5418,258
5005,5418,276
5006,5418,274
5007,5418,257
5008,5418,261
5009,5418,426
5010,5418,133
5011,5418,278
5012,5418,255
5013,5418,329
5014,5418,136
5015,5418,277
5016,5418,519
5017,5418,259
5018,5418,256
5019,5418,263
5020,5418,275
5021,5710,426
5022,5710,256
5023,5710,133
5024,5710,277
5025,5710,276
5026,5710,136
5027,5710,275
5028,5710,328
5029,5710,642
5030,5710,278
5031,5710,257
5032,5710,261
5033,5710,24
5034,5710,255
5035,5710,95
5036,5710,38
5037,5710,471
5038,5710,594
5039,5710,125
5040,5710,633
5041,5794,133
5042,5794,426
5043,5794,132
5044,5794,135
5045,5794,261
5046,5794,277
5047,5794,595
5048,5794,276
5049,5794,256
5050,5794,136
5051,5794,255
5052,5794,258
5053,5794,278
5054,5794,275
5055,5794,257
5056,5794,274
5057,5794,259
5058,5794,329
5059,5794,328
5060,5794,471
5061,5841,133
5062,5841,255
5063,5841,259
5064,5841,426
5065,5841,132
5066,5841,274
5067,5841,278
5068,5841,261
5069,5841,136
5070,5841,258
5071,5841,257
5072,5841,495
5073,5841,135
5074,5841,275
5075,5841,582
5076,5841,155
5077,5841,277
5078,5841,9
5079,5841,322
5080,5841,519
5081,5879,133
5082,5879,275
5083,5879,255
5084,5879,256
5085,5879,136
5086,5879,135
5087,5879,276
5088,5879,277
5089,5879,257
5090,5879,192
5091,5879,321
5092,5879,143
5093,5879,623
5094,5879,132
5095,5879,261
5096,5879,191
5097,5879,310
5098,5879,605
5099,5879,134
5100,5879,211
5101,7104,133
5102,7104,595
5103,7104,276
5104,7104,135
5105,7104,275
5106,7104,132
5107,7104,257
5108,7104,258
5109,7104,255
5110,7104,274
5111,7104,329
5112,7104,301
5113,7104,519
5114,7104,373
5115,7104,277
5116,7104,212
5117,7104,426
5118,7104,189
5119,7104,449
5120,7104,542
5121,7108,133
5122,7108,255
5123,7108,261
5124,7108,132
5125,7108,278
5126,7108,426
5127,7108,135
5128,7108,136
5129,7108,257
5130,7108,258
5131,7108,277
5132,7108,256
5133,7108,259
5134,7108,595
5135,7108,274
5136,7108,275
5137,7108,464
5138,7108,263
5139,7108,125
5140,7108,495
5141,7109,133
5142,7109,275
5143,7109,255
5144,7109,426
5145,7109,277
5146,7109,257
5147,7109,259
5148,7109,256
5149,7109,261
5150,7109,278
5151,7109,136
5152,7109,132
5153,7109,274
5154,7109,135
5155,7109,276
5156,7109,258
5157,7109,595
5158,7109,9
5159,7109,125
5160,7109,328
5161,7263,426
5162,7263,133
5163,7263,136
5164,7263,255
5165,7263,256
5166,7263,328
5167,7263,276
5168,7263,595
5169,7263,642
5170,7263,30
5171,7263,512
5172,7263,132
5173,7263,277
5174,7263,278
5175,7263,173
5176,7263,218
5177,7263,519
5178,7263,110
5179,7263,398
5180,7263,324
5181,7310,276
5182,7310,426
5183,7310,595
5184,7310,133
5185,7310,135
5186,7310,256
5187,7310,274
5188,7310,255
5189,7310,258
5190,7310,278
5191,7310,136
5192,7310,132
5193,7310,277
5194,7310,275
5195,7310,261
5196,7310,301
5197,7310,233
5198,7310,329
5199,7310,328
5200,7310,257
5201,7419,133
5202,7419,255
5203,7419,135
5204,7419,595
5205,7419,275
5206,7419,256
5207,7419,426
5208,7419,132
5209,7419,218
5210,7419,276
5211,7419,258
5212,7419,136
5213,7419,527
5214,7419,274
5215,7419,519
5216,7419,257
5217,7419,134
5218,7419,87
5219,7419,212
5220,7419,456
5221,7441,133
5222,7441,259
5223,7441,426
5224,7441,255
5225,7441,278
5226,7441,276
5227,7441,277
5228,7441,274
5229,7441,132
5230,7441,136
5231,7441,135
5232,7441,261
5233,7441,256
5234,7441,275
5235,7441,258
5236,7441,595
5237,7441,257
5238,7441,585
5239,7441,495
5240,7441,173
5241,7810,255
5242,7810,259
5243,7810,274
5244,7810,278
5245,7810,426
5246,7810,135
5247,7810,133
5248,7810,256
5249,7810,136
5250,7810,277
5251,7810,257
5252,7810,275
5253,7810,642
5254,7810,519
5255,7810,276
5256,7810,372
5257,7810,88
5258,7810,582
5259,7810,258
5260,7810,211
5261,7938,133
5262,7938,259
5263,7938,255
5264,7938,275
5265,7938,257
5266,7938,132
5267,7938,277
5268,7938,274
5269,7938,258
5270,7938,276
5271,7938,278
5272,7938,426
5273,7938,135
5274,7938,136
5275,7938,261
5276,7938,582
5277,7938,595
5278,7938,308
5279,7938,256
5280,7938,373
5281,7941,426
5282,7941,277
5283,7941,133
5284,7941,136
5285,7941,276
5286,7941,256
5287,7941,278
5288,7941,257
5289,7941,329
5290,7941,258
5291,7941,132
5292,7941,261
5293,7941,361
5294,7941,275
5295,7941,259
5296,7941,324
5297,7941,255
5298,7941,642
5299,7941,595
5300,7941,233
5301,7943,133
5302,7943,255
5303,7943,136
5304,7943,426
5305,7943,135
5306,7943,278
5307,7943,259
5308,7943,256
5309,7943,132
5310,7943,274
5311,7943,258
5312,7943,277
5313,7943,527
5314,7943,519
5315,7943,257
5316,7943,595
5317,7943,513
5318,7943,329
5319,7943,218
5320,7943,120
5321,7948,426
5322,7948,136
5323,7948,276
5324,7948,278
5325,7948,255
5326,7948,133
5327,7948,277
5328,7948,258
5329,7948,132
5330,7948,274
5331,7948,595
5332,7948,259
5333,7948,261
5334,7948,329
5335,7948,257
5336,7948,256
5337,7948,642
5338,7948,495
5339,7948,135
5340,7948,519
5341,7983,133
5342,7983,259
5343,7983,255
5344,7983,274
5345,7983,132
5346,7983,276
5347,7983,135
5348,7983,261
5349,7983,258
5350,7983,278
5351,7983,275
5352,7983,595
5353,7983,257
5354,7983,76
5355,7983,426
5356,7983,82
5357,7983,277
5358,7983,136
5359,7983,308
5360,7983,482
5361,7984,136
5362,7984,426
5363,7984,277
5364,7984,278
5365,7984,256
5366,7984,135
5367,7984,259
5368,7984,255
5369,7984,132
5370,7984,329
5371,7984,258
5372,7984,261
5373,7984,503
5374,7984,495
5375,7984,257
5376,7984,324
5377,7984,133
5378,7984,274
5379,7984,464
5380,7984,595
5381,8105,133
5382,8105,276
5383,8105,595
5384,8105,135
5385,8105,255
5386,8105,426
5387,8105,274
5388,8105,258
5389,8105,132
5390,8105,256
5391,8105,275
5392,8105,301
5393,8105,527
5394,8105,278
5395,8105,82
5396,8105,136
5397,8105,519
5398,8105,87
5399,8105,238
5400,8105,261
5401,8263,133
5402,8263,276
5403,8263,277
5404,8263,426
5405,8263,256
5406,8263,136
5407,8263,233
5408,8263,135
5409,8263,278
5410,8263,261
5411,8263,595
5412,8263,132
5413,8263,551
5414,8263,274
5415,8263,258
5416,8263,78
5417,8263,275
5418,8263,329
5419,8263,462
5420,8263,92
5421,8267,257
5422,8267,132
5423,8267,258
5424,8267,261
5425,8267,595
5426,8267,135
5427,8267,426
5428,8267,329
5429,8267,255
5430,8267,278
5431,8267,263
5432,8267,277
5433,8267,136
5434,8267,495
5435,8267,503
5436,8267,274
5437,8267,464
5438,8267,133
5439,8267,519
5440,8267,158
5441,8269,259
5442,8269,132
5443,8269,135
5444,8269,274
5445,8269,278
5446,8269,258
5447,8269,255
5448,8269,261
5449,8269,277
5450,8269,257
5451,8269,595
5452,8269,275
5453,8269,495
5454,8269,426
5455,8269,136
5456,8269,503
5457,8269,133
5458,8269,158
5459,8269,276
5460,8269,270
5461,8310,259
5462,8310,133
5463,8310,274
5464,8310,255
5465,8310,276
5466,8310,132
5467,8310,135
5468,8310,426
5469,8310,595
5470,8310,258
5471,8310,278
5472,8310,136
5473,8310,267
5474,8310,277
5475,8310,167
5476,8310,527
5477,8310,512
5478,8310,519
5479,8310,301
5480,8310,88
5481,8379,133
5482,8379,277
5483,8379,256
5484,8379,426
5485,8379,135
5486,8379,275
5487,8379,136
5488,8379,261
5489,8379,132
5490,8379,276
5491,8379,233
5492,8379,595
5493,8379,278
5494,8379,324
5495,8379,258
5496,8379,329
5497,8379,257
5498,8379,78
5499,8379,551
5500,8379,63
5501,8415,133
5502,8415,259
5503,8415,426
5504,8415,136
5505,8415,255
5506,8415,132
5507,8415,277
5508,8415,261
5509,8415,278
5510,8415,173
5511,8415,275
5512,8415,274
5513,8415,361
5514,8415,517
5515,8415,321
5516,8415,9
5517,8415,400
5518,8415,322
5519,8415,324
5520,8415,578
5521,8541,133
5522,8541,259
5523,8541,275
5524,8541,132
5525,8541,255
5526,8541,277
5527,8541,274
5528,8541,257
5529,8541,261
5530,8541,276
5531,8541,278
5532,8541,426
5533,8541,258
5534,8541,308
5535,8541,136
5536,8541,582
5537,8541,76
5538,8541,482
5539,8541,578
5540,8541,576
5541,8726,133
5542,8726,132
5543,8726,135
5544,8726,255
5545,8726,275
5546,8726,259
5547,8726,274
